Student_ID,Hours_Study,Sleep_Hours,Internships,Projects,CGPA,Placement_Score,Placed
STU_1002,7.2,6.4,2,6,6.38,100.0,1
STU_1003,5.6,6.1,1,2,6.94,100.0,1
STU_1004,8.6,6.5,1,2,10.0,100.0,1
STU_1005,6.8,6.9,2,3,7.66,100.0,1
STU_1006,6.2,8.2,2,4,8.21,100.0,1
STU_1007,14.2,6.8,2,4,10.0,100.0,1
STU_1008,6.6,5.3,2,1,8.79,100.0,1
STU_1009,7.4,8.6,2,2,6.49,100.0,1
STU_1010,4.5,6.2,6,8,7.81,100.0,1
STU_1011,7.9,7.1,2,3,6.7,100.0,1
STU_1012,5.9,7.7,1,3,6.87,99.9,0
STU_1013,9.2,7.4,3,3,5.75,100.0,1
STU_1014,4.3,8.5,1,2,7.96,100.0,1
STU_1015,8.6,7.8,5,3,5.66,100.0,1
STU_1016,5.9,6.2,2,3,8.27,100.0,1
STU_1017,4.3,9.8,1,5,9.43,100.0,1
STU_1018,4.6,7.4,1,7,8.44,100.0,1
STU_1019,4.9,7.0,2,5,7.86,100.0,1
STU_1020,6.3,8.4,0,3,9.64,100.0,1
STU_1021,6.4,7.5,5,2,8.19,100.0,1
STU_1022,4.5,7.7,3,3,6.76,100.0,1
STU_1023,5.5,10.2,1,4,,100.0,1
STU_1024,9.4,6.9,4,3,10.15,100.0,1
STU_1025,8.6,6.8,0,5,6.49,100.0,1
STU_1026,6.3,7.3,2,4,6.14,100.0,1
STU_1027,5.6,8.5,0,3,8.54,100.0,0
STU_1028,,5.4,3,6,7.53,100.0,1
STU_1029,6.6,4.8,0,4,7.16,100.0,1
STU_1030,3.7,6.5,3,4,6.29,100.0,1
STU_1031,5.0,5.2,0,2,5.46,100.0,1
STU_1032,2.5,,2,3,6.05,100.0,1
STU_1033,6.2,7.8,2,7,9.74,100.0,1
STU_1034,6.7,6.1,3,5,7.79,100.0,1
STU_1035,4.6,5.5,1,2,5.45,100.0,1
STU_1036,8.3,7.3,4,6,,100.0,1
STU_1037,3.3,8.2,0,3,9.28,100.0,1
STU_1038,2.9,5.2,2,4,9.28,100.0,1
STU_1039,5.9,8.2,0,7,7.29,100.0,1
STU_1040,7.4,8.2,0,4,7.48,100.0,1
STU_1041,8.5,8.3,6,3,7.97,100.0,1
STU_1042,4.7,8.7,2,1,9.48,100.0,1
STU_1043,7.4,9.8,1,3,7.13,100.0,1
STU_1044,5.4,6.8,2,1,6.89,100.0,1
STU_1045,5.2,7.3,4,5,8.63,100.0,1
STU_1046,7.1,6.7,1,2,9.25,100.0,0
STU_1047,13.4,7.2,5,3,10.0,100.0,1
STU_1048,2.7,9.0,1,3,8.6,100.0,1
STU_1049,8.2,5.6,0,3,7.93,100.0,1
STU_1050,8.0,6.2,1,3,7.5,100.0,1
STU_1051,4.4,8.9,1,6,6.8,100.0,1
STU_1052,6.2,8.4,0,1,6.42,100.0,1
STU_1053,6.4,6.8,4,7,7.06,100.0,1
STU_1054,6.0,8.2,1,6,6.63,100.0,1
STU_1055,4.5,7.6,2,2,8.14,100.0,1
STU_1056,4.3,9.0,3,3,9.26,100.0,0
STU_1057,5.5,7.3,1,1,8.04,100.0,1
STU_1058,7.6,8.4,4,2,6.7,100.0,1
STU_1059,6.5,10.4,2,2,8.83,100.0,1
STU_1060,4.8,7.9,2,3,8.16,100.0,1
STU_1061,6.9,7.3,3,4,8.39,100.0,1
STU_1062,0.4,8.1,4,3,7.18,100.0,1
STU_1063,7.6,6.8,3,1,9.16,100.0,1
STU_1064,2.4,10.1,3,1,9.15,100.0,1
STU_1065,4.8,7.4,1,3,7.58,100.0,1
STU_1066,7.0,6.9,1,4,10.0,100.0,1
STU_1067,3.2,6.2,3,1,9.12,100.0,1
STU_1068,7.6,8.5,2,2,7.24,100.0,1
STU_1069,4.7,8.2,3,2,7.7,100.0,1
STU_1070,6.1,6.6,0,3,7.9,100.0,1
STU_1071,5.4,7.9,0,4,6.48,100.0,1
STU_1072,6.4,5.4,2,4,8.33,100.0,1
STU_1073,5.6,7.4,2,3,9.03,100.0,1
STU_1074,3.2,7.7,2,8,7.63,100.0,1
STU_1075,7.3,9.2,1,5,8.21,100.0,1
STU_1076,4.6,6.3,2,5,9.48,100.0,0
STU_1077,2.7,5.7,2,1,7.31,100.0,1
STU_1078,4.7,6.1,1,1,8.23,100.0,1
STU_1079,8.2,5.6,2,1,7.12,100.0,1
STU_1080,7.0,8.8,4,5,7.08,100.0,1
STU_1081,4.9,9.1,3,6,8.21,100.0,1
STU_1082,4.9,7.6,0,4,8.09,100.0,0
STU_1083,9.8,8.7,4,1,10.0,100.0,1
STU_1084,9.2,7.4,2,2,7.89,100.0,1
STU_1085,6.2,7.1,2,3,8.36,100.0,1
STU_1086,6.3,6.8,1,4,9.8,100.0,1
STU_1087,7.4,6.8,4,2,9.07,100.0,1
STU_1088,5.9,5.3,0,3,8.21,100.0,1
STU_1089,5.0,7.5,1,2,8.41,100.0,1
STU_1090,5.1,7.2,1,3,7.44,100.0,1
STU_1091,5.4,8.1,1,5,7.61,100.0,1
STU_1092,5.4,7.3,2,4,8.39,100.0,1
STU_1093,6.8,7.0,1,4,7.91,100.0,1
STU_1094,5.6,6.2,1,5,8.75,100.0,1
STU_1095,6.8,7.3,1,3,9.32,100.0,1
STU_1096,5.4,8.1,3,1,7.68,100.0,1
STU_1097,5.6,5.8,0,2,5.39,100.0,1
STU_1098,1.9,7.3,1,5,10.24,100.0,1
STU_1099,7.1,7.5,1,7,7.02,100.0,1
STU_1100,12.2,6.3,2,5,10.0,100.0,1
STU_1101,7.3,6.5,1,3,8.67,100.0,1
STU_1102,0.3,7.5,3,4,9.49,100.0,0
STU_1103,9.3,5.8,1,2,9.97,100.0,1
STU_1104,5.2,7.6,2,3,,100.0,1
STU_1105,7.5,6.1,4,4,9.23,100.0,1
STU_1106,3.6,8.5,2,1,8.04,100.0,1
STU_1107,6.6,10.0,0,4,11.09,100.0,1
STU_1108,3.6,6.2,0,4,9.12,100.0,1
STU_1109,4.4,7.8,2,1,7.59,100.0,1
STU_1110,8.9,6.3,4,0,6.85,100.0,1
STU_1111,5.2,8.4,0,2,4.65,100.0,1
STU_1112,5.9,5.7,0,3,8.61,100.0,1
STU_1113,7.1,7.8,0,4,9.01,100.0,1
STU_1114,6.4,6.2,1,4,8.69,100.0,1
STU_1115,5.8,7.0,0,5,4.98,100.0,1
STU_1116,6.2,6.0,0,3,6.29,100.0,1
STU_1117,9.8,8.2,1,7,8.38,100.0,1
STU_1118,5.4,6.2,2,5,9.94,100.0,1
STU_1119,5.9,7.9,1,3,7.73,100.0,1
STU_1120,7.4,6.8,3,6,9.11,100.0,1
STU_1121,7.5,7.1,2,3,6.56,100.0,1
STU_1122,7.6,7.4,1,3,8.05,100.0,0
STU_1123,6.6,6.3,2,3,7.47,100.0,1
STU_1124,3.4,7.5,2,2,9.23,100.0,1
STU_1125,8.4,9.0,1,2,,100.0,1
STU_1126,3.4,6.3,3,5,9.81,100.0,1
STU_1127,6.0,8.6,1,4,7.43,100.0,1
STU_1128,4.1,9.0,1,0,6.52,82.0,1
STU_1129,5.4,6.2,1,3,6.56,100.0,1
STU_1130,6.1,5.5,0,3,7.05,100.0,1
STU_1131,6.1,7.6,1,5,8.24,100.0,1
STU_1132,6.3,6.5,2,2,7.07,100.0,1
STU_1133,8.4,9.4,0,2,6.82,100.0,1
STU_1134,6.3,7.2,0,4,8.87,100.0,1
STU_1135,5.1,6.2,3,4,3.95,100.0,1
STU_1136,7.2,5.8,0,4,7.28,100.0,1
STU_1137,7.6,8.5,2,1,6.2,100.0,1
STU_1138,6.6,6.5,3,4,10.0,100.0,0
STU_1139,6.6,7.3,1,2,8.09,100.0,0
STU_1140,6.8,8.3,3,1,7.55,100.0,1
STU_1141,5.0,6.6,1,3,7.45,100.0,1
STU_1142,8.0,7.1,1,6,9.23,100.0,1
STU_1143,5.2,7.2,0,7,7.78,100.0,1
STU_1144,5.7,8.0,2,3,9.97,100.0,1
STU_1145,5.2,7.9,0,10,8.65,100.0,1
STU_1146,5.5,6.9,6,3,6.64,100.0,1
STU_1147,3.5,7.3,2,1,,100.0,1
STU_1148,2.9,6.8,0,5,8.13,100.0,1
STU_1149,8.4,5.4,3,3,10.05,100.0,1
STU_1150,4.0,7.5,1,2,7.48,100.0,1
STU_1151,3.7,9.5,1,3,8.13,100.0,1
STU_1152,1.6,6.1,2,6,8.32,100.0,1
STU_1153,4.3,6.3,2,3,7.6,100.0,1
STU_1154,3.1,6.2,1,6,9.33,100.0,1
STU_1155,8.5,8.1,2,4,,100.0,1
STU_1156,7.3,7.7,1,1,5.05,85.1,1
STU_1157,4.3,7.0,4,3,8.78,100.0,1
STU_1158,9.6,6.1,0,3,6.73,100.0,1
STU_1159,7.3,7.3,2,3,4.69,100.0,1
STU_1160,4.9,5.3,1,1,8.42,100.0,1
STU_1161,1.0,7.4,0,1,8.42,100.0,1
STU_1162,9.6,8.2,0,4,8.62,100.0,1
STU_1163,3.0,5.7,1,4,8.25,100.0,1
STU_1164,2.5,5.4,1,2,8.85,100.0,1
STU_1165,7.3,9.1,1,5,7.08,100.0,1
STU_1166,9.9,6.5,1,2,8.12,100.0,1
STU_1167,8.0,8.6,3,1,8.64,100.0,1
STU_1168,6.5,7.0,3,3,9.42,100.0,1
STU_1169,6.6,7.0,3,3,7.85,100.0,1
STU_1170,7.0,7.7,0,2,7.54,100.0,1
STU_1171,6.9,6.1,1,2,7.73,100.0,1
STU_1172,6.0,7.4,1,2,6.37,100.0,1
STU_1173,5.7,6.7,1,1,8.72,100.0,1
STU_1174,5.4,5.6,1,2,6.05,100.0,1
STU_1175,4.1,7.6,1,3,8.27,100.0,1
STU_1176,5.0,6.9,3,1,7.9,100.0,1
STU_1177,2.5,7.0,2,3,5.94,100.0,1
STU_1178,5.3,5.7,5,1,6.01,100.0,1
STU_1179,3.7,9.1,1,1,6.78,100.0,1
STU_1180,3.5,8.3,1,3,7.39,100.0,1
STU_1181,5.8,8.4,2,4,9.58,100.0,1
STU_1182,8.0,,0,7,7.67,100.0,1
STU_1183,7.2,5.1,2,2,8.46,100.0,1
STU_1184,2.7,9.5,1,3,9.32,100.0,1
STU_1185,3.7,7.1,1,4,9.09,100.0,1
STU_1186,7.2,6.3,2,2,7.79,100.0,1
STU_1187,3.7,7.7,1,1,6.95,100.0,1
STU_1188,5.1,8.6,0,3,8.4,100.0,1
STU_1189,6.5,7.2,1,6,,100.0,1
STU_1190,3.8,8.7,1,1,9.98,100.0,1
STU_1191,5.7,8.5,3,5,8.84,100.0,1
STU_1192,3.1,5.9,1,3,8.05,100.0,0
STU_1193,4.4,6.4,0,5,8.42,100.0,1
STU_1194,6.1,8.3,3,3,8.01,100.0,1
STU_1195,2.6,3.9,0,4,7.36,100.0,1
STU_1196,6.3,7.0,3,1,8.4,100.0,1
STU_1197,5.5,5.5,2,3,7.51,100.0,1
STU_1198,6.5,6.6,2,4,10.12,100.0,1
STU_1199,5.9,6.8,1,5,6.97,100.0,1
STU_1200,8.0,6.8,4,2,8.41,100.0,1
STU_1201,5.7,6.5,1,2,6.86,100.0,0
STU_1202,4.7,5.9,0,4,6.85,95.4,1
STU_1203,5.7,10.0,5,6,5.66,100.0,1
STU_1204,6.5,9.4,3,3,8.29,100.0,0
STU_1205,5.6,5.8,3,7,7.16,100.0,1
STU_1206,5.6,9.1,1,4,9.1,100.0,1
STU_1207,4.2,6.7,4,1,8.3,100.0,1
STU_1208,4.3,7.4,0,2,7.98,100.0,1
STU_1209,3.0,7.1,1,5,6.11,100.0,1
STU_1210,8.6,6.4,2,4,8.5,100.0,1
STU_1211,3.3,8.4,0,2,7.01,100.0,1
STU_1212,4.3,7.4,2,3,6.08,100.0,1
STU_1213,4.2,6.6,1,2,8.32,100.0,1
STU_1214,7.1,5.6,2,3,6.29,100.0,1
STU_1215,5.0,6.1,6,4,5.29,100.0,1
STU_1216,7.7,5.2,3,0,9.36,100.0,1
STU_1217,4.3,7.2,3,4,7.13,100.0,1
STU_1218,6.0,5.8,2,1,5.71,100.0,1
STU_1219,4.0,6.9,2,2,6.64,93.0,1
STU_1220,9.4,8.8,3,6,6.93,100.0,1
STU_1221,3.4,8.6,1,3,9.17,100.0,1
STU_1222,6.1,7.2,4,3,5.8,100.0,1
STU_1223,6.6,7.1,4,5,6.19,100.0,1
STU_1224,6.2,9.5,5,1,8.98,100.0,1
STU_1225,5.2,7.8,0,2,7.26,100.0,1
STU_1226,5.3,6.8,1,1,8.07,100.0,1
STU_1227,5.6,5.5,0,2,7.21,100.0,1
STU_1228,5.2,7.7,1,2,10.22,100.0,1
STU_1229,7.2,8.2,1,4,6.25,100.0,1
STU_1230,9.5,6.4,1,2,8.14,100.0,1
STU_1231,4.5,7.5,0,9,9.6,100.0,1
STU_1232,3.0,6.8,1,2,7.35,92.5,1
STU_1233,5.3,7.0,3,4,6.9,100.0,1
STU_1234,10.1,4.2,1,3,8.72,100.0,1
STU_1235,4.1,6.9,1,4,9.0,100.0,1
STU_1236,8.5,8.4,1,9,6.84,100.0,1
STU_1237,8.5,6.4,3,2,9.55,100.0,1
STU_1238,4.5,7.3,4,3,7.86,100.0,1
STU_1239,13.0,6.3,2,3,10.0,100.0,1
STU_1240,,7.6,4,8,9.59,100.0,1
STU_1241,4.8,6.9,2,4,8.72,100.0,1
STU_1242,5.1,6.1,1,4,7.8,100.0,1
STU_1243,4.5,8.8,2,0,6.99,100.0,0
STU_1244,3.7,8.3,1,0,11.05,100.0,1
STU_1245,4.3,6.5,0,4,6.85,55.9,1
STU_1246,3.3,7.8,1,3,8.18,100.0,1
STU_1247,5.6,7.8,5,1,8.41,100.0,1
STU_1248,4.1,8.0,1,6,,100.0,1
STU_1249,5.9,5.2,2,1,10.35,100.0,1
STU_1250,,8.4,2,0,7.86,100.0,1
STU_1251,6.1,6.5,3,2,7.69,100.0,1
STU_1252,7.0,6.8,3,1,9.66,100.0,1
STU_1253,1.9,10.4,1,7,7.64,100.0,1
STU_1254,6.2,7.6,3,3,8.85,100.0,1
STU_1255,7.7,6.7,1,2,8.03,100.0,1
STU_1256,3.3,4.6,3,7,8.91,100.0,1
STU_1257,8.5,8.9,5,3,8.67,100.0,1
STU_1258,12.6,5.6,2,1,10.0,100.0,1
STU_1259,4.2,6.0,1,2,5.59,100.0,1
STU_1260,5.4,6.8,0,3,5.79,100.0,1
STU_1261,6.5,8.9,1,1,5.59,100.0,0
STU_1262,5.6,8.1,3,1,7.69,100.0,1
STU_1263,6.5,7.0,4,2,4.98,100.0,1
STU_1264,3.8,7.6,1,3,7.61,100.0,1
STU_1265,5.8,6.5,4,3,7.96,100.0,1
STU_1266,3.0,7.4,2,6,8.83,100.0,1
STU_1267,5.3,7.3,0,9,8.41,100.0,1
STU_1268,3.9,8.4,3,1,8.88,100.0,1
STU_1269,4.2,8.4,0,3,8.3,100.0,1
STU_1270,7.7,7.8,3,1,7.41,100.0,1
STU_1271,7.5,6.8,2,1,7.67,100.0,1
STU_1272,6.6,8.1,5,3,6.78,100.0,1
STU_1273,3.5,7.1,4,1,8.07,100.0,1
STU_1274,4.9,5.9,2,4,5.9,100.0,1
STU_1275,7.7,6.7,3,4,9.08,100.0,1
STU_1276,5.8,7.3,1,4,6.65,100.0,1
STU_1277,9.7,8.3,2,2,7.98,100.0,1
STU_1278,6.2,7.0,1,1,8.19,100.0,1
STU_1279,5.8,5.7,5,2,9.2,100.0,1
STU_1280,4.9,7.3,1,2,5.78,90.4,0
STU_1281,5.7,7.3,1,5,7.41,100.0,1
STU_1282,5.2,7.4,1,3,8.46,100.0,1
STU_1283,6.8,8.3,1,2,9.9,100.0,1
STU_1284,7.2,8.4,0,6,7.75,100.0,1
STU_1285,4.1,6.5,2,4,7.09,100.0,0
STU_1286,6.2,6.5,1,5,10.0,100.0,1
STU_1287,2.2,6.0,3,2,8.76,100.0,1
STU_1288,6.4,8.0,2,1,9.45,100.0,1
STU_1289,3.5,8.9,2,4,6.35,100.0,1
STU_1290,1.6,6.8,2,4,8.43,100.0,0
STU_1291,6.2,,1,4,,100.0,1
STU_1292,10.0,9.0,0,2,6.23,100.0,1
STU_1293,5.5,7.8,1,4,8.5,100.0,1
STU_1294,7.0,7.7,2,0,8.58,100.0,1
STU_1295,5.6,5.8,0,5,7.22,100.0,1
STU_1296,5.3,8.0,4,3,9.52,100.0,1
STU_1297,7.2,6.1,1,1,7.36,100.0,1
STU_1298,5.0,5.8,3,4,7.48,100.0,1
STU_1299,,6.8,3,4,7.76,100.0,1
STU_1300,6.1,6.5,1,2,7.51,100.0,1
STU_1301,4.3,6.9,1,3,9.33,100.0,1
STU_1302,7.3,5.5,1,3,6.55,100.0,1
STU_1303,5.2,8.4,3,2,6.89,100.0,1
STU_1304,4.1,8.6,1,2,6.37,98.1,1
STU_1305,6.5,4.9,2,4,10.06,100.0,1
STU_1306,3.9,8.4,0,2,7.41,100.0,0
STU_1307,5.6,6.2,1,4,6.88,100.0,1
STU_1308,5.5,8.2,3,0,7.46,100.0,1
STU_1309,7.5,7.1,2,3,,100.0,0
STU_1310,12.8,7.2,3,3,10.0,100.0,1
STU_1311,11.0,7.0,2,2,10.0,100.0,1
STU_1312,7.0,8.7,1,2,7.32,100.0,1
STU_1313,8.0,5.7,1,4,6.05,100.0,1
STU_1314,6.5,7.9,2,4,7.97,100.0,1
STU_1315,5.5,8.5,1,1,9.34,100.0,0
STU_1316,3.1,8.1,2,2,7.1,100.0,1
STU_1317,3.6,10.0,1,3,8.56,100.0,1
STU_1318,5.0,6.6,5,0,7.1,100.0,1
STU_1319,4.4,8.3,1,1,6.49,97.0,1
STU_1320,5.2,7.1,2,7,8.62,100.0,1
STU_1321,5.6,8.7,5,3,10.62,100.0,1
STU_1322,6.5,7.2,2,2,8.45,100.0,1
STU_1323,5.4,6.7,0,8,7.3,100.0,1
STU_1324,6.4,8.8,3,3,7.38,100.0,1
STU_1325,5.6,6.6,2,1,10.09,100.0,1
STU_1326,1.9,5.5,1,4,8.17,100.0,1
STU_1327,3.8,6.6,0,3,6.88,79.0,1
STU_1328,5.2,7.9,1,2,7.73,100.0,1
STU_1329,3.3,8.9,3,10,8.06,100.0,1
STU_1330,6.6,7.3,3,5,8.36,100.0,1
STU_1331,8.3,8.8,2,1,9.61,100.0,1
STU_1332,7.7,5.6,0,5,9.33,100.0,1
STU_1333,5.1,6.7,2,3,8.04,100.0,1
STU_1334,8.2,6.9,1,4,7.75,100.0,0
STU_1335,5.8,7.1,3,2,8.28,100.0,1
STU_1336,4.9,7.3,0,2,7.07,100.0,1
STU_1337,4.4,8.0,1,7,8.98,100.0,1
STU_1338,5.0,6.7,3,4,7.56,100.0,1
STU_1339,4.8,7.4,2,5,8.39,100.0,1
STU_1340,5.8,7.1,2,3,9.86,100.0,1
STU_1341,11.6,6.1,2,4,10.0,100.0,1
STU_1342,5.5,7.1,1,1,8.08,100.0,1
STU_1343,6.3,7.0,1,3,7.18,100.0,1
STU_1344,,7.0,2,4,7.71,100.0,1
STU_1345,7.2,7.2,1,7,6.44,100.0,1
STU_1346,2.8,7.3,4,5,8.44,100.0,1
STU_1347,0.9,6.7,3,7,5.24,100.0,1
STU_1348,14.4,8.7,2,3,10.0,100.0,1
STU_1349,3.0,5.8,4,5,8.68,100.0,1
STU_1350,5.1,6.3,3,1,7.92,100.0,1
STU_1351,3.4,10.5,2,4,7.16,100.0,1
STU_1352,2.3,6.0,3,3,7.78,100.0,1
STU_1353,6.5,5.6,2,3,5.67,100.0,1
STU_1354,6.9,8.1,3,0,8.79,100.0,1
STU_1355,4.5,4.7,2,3,7.6,100.0,1
STU_1356,0.8,6.9,3,1,9.62,100.0,1
STU_1357,4.5,9.8,1,2,8.27,100.0,1
STU_1358,6.2,5.3,1,3,8.08,100.0,1
STU_1359,2.8,4.8,6,1,8.28,100.0,1
STU_1360,5.8,5.4,0,4,6.63,100.0,0
STU_1361,5.5,8.3,1,4,,100.0,1
STU_1362,6.5,8.5,3,3,7.96,100.0,1
STU_1363,5.7,6.6,1,3,7.44,100.0,1
STU_1364,3.7,8.0,1,4,7.11,100.0,1
STU_1365,7.7,8.9,1,2,7.46,100.0,1
STU_1366,5.2,9.3,0,1,7.85,100.0,1
STU_1367,5.5,,1,1,10.58,100.0,1
STU_1368,3.8,,2,2,7.41,100.0,1
STU_1369,4.7,6.2,1,2,6.99,100.0,1
STU_1370,3.9,6.7,2,4,7.62,100.0,1
STU_1371,5.2,6.9,0,6,9.6,100.0,1
STU_1372,8.6,7.0,1,2,9.69,100.0,1
STU_1373,3.0,8.5,2,5,10.14,100.0,1
STU_1374,2.6,8.7,0,0,7.87,89.5,1
STU_1375,8.1,7.0,1,2,8.57,100.0,1
STU_1376,5.1,8.5,4,5,6.54,100.0,1
STU_1377,4.3,7.6,0,4,7.38,100.0,1
STU_1378,7.4,7.3,1,2,6.46,100.0,1
STU_1379,4.4,8.3,1,2,8.37,100.0,0
STU_1380,8.8,7.3,1,4,7.85,100.0,1
STU_1381,6.7,9.7,0,0,8.07,100.0,1
STU_1382,4.6,5.5,2,3,6.78,100.0,1
STU_1383,9.4,6.6,3,6,8.82,100.0,1
STU_1384,4.4,7.0,2,2,4.91,100.0,1
STU_1385,6.8,7.7,1,3,7.5,100.0,1
STU_1386,6.0,8.7,3,1,7.67,100.0,1
STU_1387,7.8,7.2,4,0,5.37,100.0,1
STU_1388,8.3,5.5,0,3,8.26,100.0,1
STU_1389,5.6,8.2,1,3,7.59,100.0,1
STU_1390,4.1,8.1,3,5,8.47,100.0,1
STU_1391,6.3,4.9,2,3,10.2,100.0,1
STU_1392,4.3,7.2,3,4,8.19,100.0,1
STU_1393,9.1,5.3,0,3,8.97,100.0,1
STU_1394,11.4,6.4,3,4,10.0,100.0,1
STU_1395,4.8,6.1,2,4,,100.0,1
STU_1396,5.8,8.2,3,4,6.76,100.0,1
STU_1397,3.1,7.3,2,4,5.83,100.0,1
STU_1398,3.8,5.7,1,2,8.25,100.0,1
STU_1399,7.7,8.3,0,2,7.32,100.0,1
STU_1400,4.3,5.5,1,4,9.34,100.0,1
STU_1401,7.2,7.6,4,0,10.0,100.0,0
STU_1402,6.5,6.2,2,6,7.78,100.0,1
STU_1403,15.2,6.8,5,5,9.615,100.0,1
STU_1404,6.8,7.8,3,3,7.39,100.0,1
STU_1405,7.3,7.8,1,2,6.67,100.0,1
STU_1406,4.1,8.8,1,4,6.78,100.0,0
STU_1407,2.9,7.1,3,3,7.74,100.0,1
STU_1408,8.2,7.6,3,5,7.07,100.0,1
STU_1409,4.9,6.7,3,2,10.96,100.0,1
STU_1410,5.0,7.4,1,3,8.8,100.0,1
STU_1411,7.9,7.7,1,5,9.1,100.0,0
STU_1412,6.5,7.1,3,3,7.67,100.0,1
STU_1413,6.3,5.0,0,6,7.93,100.0,1
STU_1414,9.4,7.6,1,2,7.28,100.0,1
STU_1415,4.3,7.6,3,4,10.95,100.0,1
STU_1416,7.2,6.4,2,3,7.67,100.0,1
STU_1417,5.6,5.7,3,5,7.08,100.0,1
STU_1418,6.0,9.0,2,2,6.9,100.0,0
STU_1419,8.3,7.8,1,1,8.2,100.0,1
STU_1420,6.4,6.9,2,2,9.51,100.0,1
STU_1421,6.5,5.8,1,2,9.1,100.0,1
STU_1422,7.4,6.2,5,5,6.89,100.0,1
STU_1423,4.8,8.8,3,1,6.86,100.0,1
STU_1424,4.0,7.4,1,6,9.3,100.0,1
STU_1425,3.6,6.5,2,3,10.32,100.0,0
STU_1426,2.0,7.8,3,4,7.63,100.0,1
STU_1427,9.2,6.2,3,7,9.25,100.0,1
STU_1428,3.5,9.0,5,4,6.04,100.0,0
STU_1429,5.1,8.8,0,2,6.79,93.6,0
STU_1430,5.0,6.6,1,4,6.59,100.0,1
STU_1431,6.1,6.4,0,4,8.29,100.0,1
STU_1432,7.0,4.1,4,8,7.59,100.0,1
STU_1433,,5.4,0,5,8.09,100.0,1
STU_1434,4.5,5.6,1,2,9.26,100.0,1
STU_1435,5.2,7.4,1,1,7.02,100.0,0
STU_1436,6.0,6.8,2,6,7.91,100.0,0
STU_1437,5.1,5.6,0,3,6.19,100.0,1
STU_1438,8.4,6.9,3,1,9.2,100.0,1
STU_1439,6.4,7.8,3,3,9.12,100.0,1
STU_1440,6.8,7.8,2,1,8.23,100.0,1
STU_1441,6.7,4.9,1,4,7.94,100.0,1
STU_1442,7.6,7.0,3,3,7.19,100.0,1
STU_1443,5.8,5.5,2,2,6.13,100.0,1
STU_1444,3.2,8.3,2,4,8.17,100.0,1
STU_1445,6.2,8.1,2,5,8.71,100.0,0
STU_1446,4.3,6.1,1,3,10.22,100.0,1
STU_1447,4.5,6.3,4,2,7.33,100.0,1
STU_1448,6.6,6.6,0,6,8.12,100.0,0
STU_1449,7.7,4.5,1,0,9.14,100.0,0
STU_1450,5.5,7.6,0,2,9.17,100.0,1
STU_1451,6.1,6.9,2,6,7.05,100.0,1
STU_1452,8.6,8.4,5,3,7.47,100.0,0
STU_1453,5.9,5.9,4,4,7.17,100.0,1
STU_1454,10.2,6.5,1,1,6.72,100.0,1
STU_1455,6.5,5.4,1,5,9.57,100.0,1
STU_1456,2.3,6.0,3,1,7.88,100.0,1
STU_1457,6.9,5.8,1,2,7.71,99.5,1
STU_1458,6.2,8.4,0,5,8.1,100.0,1
STU_1459,7.8,6.4,3,3,7.86,100.0,1
STU_1460,6.7,7.3,1,4,7.53,100.0,1
STU_1461,5.3,6.7,5,5,6.89,100.0,1
STU_1462,3.3,5.7,4,3,9.68,100.0,1
STU_1463,5.1,7.0,2,5,7.12,100.0,1
STU_1464,4.0,7.9,1,1,6.68,100.0,1
STU_1465,9.0,5.8,2,1,10.0,100.0,1
STU_1466,6.6,8.2,3,2,10.39,100.0,1
STU_1467,17.0,6.2,3,4,10.0,100.0,1
STU_1468,6.2,6.6,1,5,8.65,100.0,1
STU_1469,6.6,7.8,2,8,10.0,100.0,1
STU_1470,6.3,6.4,1,4,8.09,100.0,0
STU_1471,7.7,7.2,5,4,8.91,100.0,1
STU_1472,4.4,6.8,2,5,5.74,100.0,1
STU_1473,5.3,7.4,2,2,6.72,100.0,1
STU_1474,5.5,4.3,2,11,8.89,100.0,1
STU_1475,4.1,5.0,2,3,7.92,100.0,1
STU_1476,6.7,7.9,4,4,8.05,100.0,1
STU_1477,5.3,8.4,0,1,8.65,100.0,1
STU_1478,6.3,6.1,3,5,6.73,100.0,1
STU_1479,3.9,6.9,0,2,9.07,100.0,1
STU_1480,9.4,7.6,1,3,10.0,100.0,1
STU_1481,6.8,8.0,7,2,8.09,100.0,1
STU_1482,4.8,4.8,2,3,,100.0,1
STU_1483,8.6,6.1,3,4,9.2,100.0,0
STU_1484,4.8,6.8,1,2,7.09,100.0,1
STU_1485,5.9,8.0,1,6,8.59,100.0,1
STU_1486,7.2,10.2,2,3,9.89,100.0,1
STU_1487,2.9,6.9,1,3,8.57,100.0,1
STU_1488,,5.5,0,5,7.53,100.0,1
STU_1489,2.8,7.7,1,6,10.58,100.0,1
STU_1490,7.8,8.8,1,1,8.08,100.0,1
STU_1491,4.5,7.3,0,3,9.48,100.0,0
STU_1492,10.1,6.1,2,5,7.29,100.0,1
STU_1493,4.5,8.3,3,3,9.08,100.0,1
STU_1494,5.8,8.0,2,3,7.14,100.0,0
STU_1495,8.3,6.0,7,3,8.19,100.0,1
STU_1496,9.1,7.7,2,5,7.07,100.0,1
STU_1497,9.2,8.4,1,3,10.08,100.0,1
STU_1498,7.7,8.6,5,2,7.53,100.0,1
STU_1499,7.3,7.1,2,2,6.47,100.0,1
STU_1500,6.6,6.8,1,4,7.91,100.0,1
STU_1501,6.9,8.7,1,1,8.44,100.0,1
STU_1502,4.5,5.7,2,6,7.77,100.0,1
